2009,2,17,17,38,4.64,-43.079041,171.445361,10.43,0.4,330,498.1
2009,2,18,18,11,9.68,-43.096468,170.719775,9.679,0.55,345.8,530.2
2009,2,19,5,59,31.43,-43.122994,170.7486,8.765,0.62,341,485.3
2009,2,19,13,30,30.68,-43.215507,171.052279,12.778,2.01,243.7,295.6
2009,2,19,16,44,19.7,-43.172034,170.69847,8.125,0.41,283.1,393.3
2009,2,19,21,58,57.6,-43.475492,170.373242,4.088,0.06,93.6,209.4
2009,2,22,8,22,2.75,-43.648796,170.613558,12.735,1.6,214.5,293.6
2009,2,22,15,51,49.97,-43.096277,171.037549,3.969,0.84,363.1,509.8
2009,2,22,18,51,31.96,-43.558472,170.185319,1.879,0.3, -,130
2009,2,23,7,5,59.81,-43.063367,171.142383,5.728,-0.02, -,130
2009,2,23,14,26,46.28,-43.546558,169.972786,5.346,0.7,216.3,457.7
2009,2,23,20,5,46.68,-43.521342,170.274577,6.489,0.18, -,130
2009,2,24,3,48,57.28,-43.107039,170.923665,14.615,0.7,83,102.5
2009,2,24,6,15,42.36,-43.147005,171.108691,3.976,0.49, -,130
2009,2,24,7,54,54.11,-43.106051,170.953923,4.936,0.62,162,303.1
2009,2,24,19,17,24.12,-43.51663,170.665348,17.763,0.81,154,324.2
2009,2,24,19,43,19.64,-43.513017,170.666455,16.815,1.38,130.6,215.4
2009,2,24,22,50,39,-43.090059,170.731462,8.597,2.09,213.6,252.4
2009,2,25,8,32,29.5,-43.609119,170.30472,3.217,0.92, -,130
2009,2,25,9,1,39.63,-43.134941,170.887744,14.076,0.2,100.1,116
2009,2,25,17,59,24.92,-43.47085,171.474479,20.607,3.35,238.9,297.2
2009,2,25,18,26,31.12,-43.472729,171.469434,20.421,1.15,296.7,351.4
2009,2,25,19,8,55.16,-43.470642,171.476872,20.788,1.44,260,343.2
2009,2,25,21,42,15.48,-43.495142,170.305387,4.507,1.68,38.7,65.2
2009,2,26,10,6,1.13,-43.393766,170.930599,10.354,0.95, -,130
2009,2,26,14,8,42.08,-43.524312,169.945687,4.74,-0.22,595.9,1294.2
2009,2,26,15,18,12.5,-43.515751,169.959554,3.783,-0.27,268.7,665.3
2009,2,26,16,28,29.13,-43.466296,171.471419,20.995,1.16,370.7,445.3
2009,2,27,8,15,44.4,-43.192798,170.794775,8.713,0.23,140.4,191.1
2009,2,28,15,53,41.73,-43.568099,169.973698,5.492,1.06,308.5,522.1
2009,2,28,21,12,56.86,-43.211906,171.456087,12.399,2.05,335.3,416.1
2009,3,1,19,15,51.8,-43.568823,169.97347,5.52,0.45,299.7,521.6
2009,3,1,22,37,9.12,-43.519198,170.27277,3.415,0.41, -,130
2009,3,2,2,45,50.04,-43.391248,170.79668,8.371,0.96,197.7,291.2
2009,3,2,15,56,37.55,-43.505147,170.280859,7.578,0.27,98.2,246.5
2009,3,2,17,27,7.02,-43.253857,170.751823,11.348,0.53,172.8,324.1
2009,3,3,6,6,58.38,-43.546171,170.281755,8.531,0.89,195.1,392.9
2009,3,3,8,10,53.05,-43.258049,170.800244,10.869,1.59,74.1,113.1
2009,3,3,14,55,30.87,-43.169283,171.127637,15.853,1.41,188.3,250.3
2009,3,3,21,59,59.48,-42.953512,171.738135,15.22,0.93, -,130
2009,3,5,9,34,36.15,-43.039038,171.040104,7.613,0.51,279.9,358.1
2009,3,5,17,5,49.72,-43.017631,171.190755,8.1,0.72,385.3,462.1
2009,3,6,3,49,59.03,-42.985933,171.353271,9.092,0.98,209,247.5
2009,3,8,1,5,32.93,-43.005298,171.481722,3.495,0.57, -,130
2009,3,9,7,47,54.36,-43.528552,170.230273,5.684,1.5,51,105.6
2009,3,9,7,51,4.64,-43.52804,170.230208,5.956,1.04,53.8,79.4
2009,3,10,11,16,17.86,-43.253483,170.840479,13.747,0.62,212.3,277.4
2009,3,10,20,21,51.34,-42.985238,171.415902,13.134,0.88,92.6,119.7
2009,3,11,1,6,23.93,-43.278764,171.374154,12.442,1.32, -,130
2009,3,11,2,58,41.18,-43.124972,170.89471,13.733,1.02,64.9,79.5
2009,3,12,1,40,13.07,-43.579822,170.590202,13.884,1.1,194.1,254.9
2009,3,12,7,51,58.57,-43.517212,170.316797,5.119,0.33,32.2,98.6
2009,3,12,8,48,2,-43.542664,169.971322,5.096,0.68,312,685.2
2009,3,12,9,23,9.9,-43.515645,170.317269,5.433,-0.52,37.2,142.1
2009,3,12,17,21,1.36,-42.991886,171.77373,29.963,1.65, -,130
2009,3,12,23,27,35.76,-43.030408,171.107503,19.498,0.32, -,130
2009,3,13,17,22,37.76,-43.672937,170.601807,12.546,1.18,264.7,499.4
2009,3,13,17,56,20.16,-43.511483,170.321745,6.984,-0.01,42.8,113.3
2009,3,13,18,25,42.88,-43.201318,170.818555,13.148,1.07,55.2,73.3
2009,3,13,18,39,12.88,-43.201306,170.81862,13.14,0.59,69.3,83.2
2009,3,13,20,8,50.04,-43.180949,170.842529,13.203,0.24,87.3,140.1
2009,3,13,21,1,31.2,-43.516565,170.31722,5.55,-0.45,37.7,97.3
2009,3,13,21,39,7.48,-43.201672,170.819629,13.217,0.74,59.8,84.2
2009,3,13,22,58,10.52,-43.201282,170.818408,13.125,0.73,62.6,78.1
2009,3,13,23,4,41,-43.201485,170.809701,13.666,0.25,90.9,111.5
2009,3,14,5,19,1.07,-43.13256,171.445573,13.502,0.68,346.7,433.5
2009,3,14,8,16,56.81,-43.437081,170.937207,12.507,0.64, -,130
2009,3,14,8,49,28.91,-43.181421,171.473177,11.862,0.73,430.8,604
2009,3,14,10,26,49.03,-43.485091,170.223421,6.557,0.26,121.9,187.5
2009,3,14,11,44,33.82,-43.481136,170.064844,3.987,0.21, -,130
2009,3,14,11,54,15.81,-43.084538,170.775407,12.055,0.46,229.6,301.5
2009,3,14,17,53,45.84,-43.57432,170.594564,12.516,0.7,113.5,200.3
2009,3,15,4,54,16.23,-43.159977,171.433431,11.936,1.4,327.3,455.3
2009,3,15,5,11,58.79,-43.51497,170.318164,5.61,0.19,33.6,122.3
2009,3,15,5,13,9.21,-43.564351,170.539274,7.627,0.75,394.2,830.8
2009,3,15,9,20,3.99,-43.424858,170.784131,6.804,1.07,197.5,355.9
2009,3,15,13,28,7.75,-43.747302,169.678499,10.807,0.63, -,130
2009,3,15,14,6,25.65,-43.587842,170.192725,7.976,-0.32, -,130
2009,3,15,16,6,45.34,-43.409875,171.649561,18.492,1.39, -,130
2009,3,15,21,30,30.52,-42.988961,171.751611,17.031,1.56, -,130
2009,3,16,10,2,51.73,-43.671155,170.609456,12.762,0.53,303.9,1060.4
