168.6146,-43.9775,352.2,54,230,0,ZFT,Kamp,et,al.,1992,,
168.6245,-43.9852,400,36.8,230,0,ZFT,Kamp,et,al.,1992,,
168.6535,-43.9999,282.5,27.1,230,42,ZFT,Kamp,et,al.,1992,,
168.665,-44.4495,30,12,230,219,ZFT,Tippett,&,Kamp,1993b,,
168.6712,-44.4389,29,10,230,68,ZFT,Tippett,&,Kamp,1993b,,
168.6915,-44.1605,5.6,0.5,230,969,ZFT,Tippett,&,Kamp,1993a,,
168.7162,-44.5083,47,14,230,221,ZFT,Tippett,&,Kamp,1993b,,
168.7213,-44.0547,239,29,230,660,ZFT,Seward,&,Nathan,1990,,
168.7229,-44.0502,65.8,3.2,230,27,ZFT,Kamp,et,al.,1992,,
168.7231,-44.0461,96.8,7.7,230,44,ZFT,Kamp,et,al.,1992,,
168.7737,-44.5089,59,6,230,54,ZFT,Tippett,&,Kamp,1993b,,
168.9789,-44.6543,85,6,230,598,ZFT,Tippett,&,Kamp,1993a,,
169.0322,-44.2408,28,6,230,572,ZFT,Tippett,&,Kamp,1993b,,
169.0471,-44.1835,15,2,230,700,ZFT,Tippett,&,Kamp,1993b,,
169.0489,-43.8914,64.4,3,230,27,ZFT,Kamp,et,al.,1992,,
169.0492,-44.1877,7.8,3.6,230,572,ZFT,Tippett,&,Kamp,1993b,,
169.0585,-43.8529,87.3,7.5,230,30,ZFT,Kamp,et,al.,1992,,
169.0622,-44.206,22,4,230,622,ZFT,Tippett,&,Kamp,1993b,,
169.1021,-43.9279,4.2,1.6,230,81,ZFT,Kamp,et,al.,1989,,
169.147,-43.9445,4.8,0.8,230,103,ZFT,Kamp,et,al.,1989,,
169.1709,-44.3515,59,5.6,230,306,ZFT,Kamp,et,al.,1989,,
169.1842,-44.7401,109,11,230,625,ZFT,Tippett,&,Kamp,1993a,,
169.1885,-44.3988,55,3,230,1376,ZFT,Tippett,&,Kamp,1993a,,
169.1904,-44.8736,93,11,230,3280,ZFT,Tippett,&,Kamp,1993a,,
169.1927,-44.4391,70,7,230,447,ZFT,Tippett,&,Kamp,1993a,,
169.1949,-44.44,85.4,10.8,230,443,ZFT,Kamp,et,al.,1989,,
169.1985,-44.8745,85,11,230,3319,ZFT,Tippett,&,Kamp,1993a,,
169.2098,-44.4411,81.5,5,230,454,ZFT,Tippett,&,Kamp,1993a,,
169.2153,-44.8864,90,3,230,325,ZFT,Tippett,&,Kamp,1993a,,
169.2201,-44.4414,95,8,230,1078,ZFT,Tippett,&,Kamp,1993a,,
169.2217,-44.2529,66,6,230,440,ZFT,Tippett,&,Kamp,1993a,,
169.2243,-44.4529,105.8,14,230,429,ZFT,Kamp,et,al.,1989,,
169.2274,-43.7157,107.6,22.1,230,0,ZFT,Kamp,et,al.,1992,,
169.2347,-44.895,94,11,230,300,ZFT,Tippett,&,Kamp,1993a,,
169.2396,-44.4426,100,6,230,1515,ZFT,Tippett,&,Kamp,1993a,,
169.2446,-44.4632,117.1,15.4,230,380,ZFT,Kamp,et,al.,1989,,
169.2473,-44.511,118.4,17.4,230,464,ZFT,Kamp,et,al.,1989,,
169.2511,-44.4428,97,7,230,399,ZFT,Tippett,&,Kamp,1993a,,
169.2684,-44.4398,116,7,230,741,ZFT,Tippett,&,Kamp,1993a,,
169.2715,-43.7199,279,44,230,22,ZFT,Kamp,et,al.,1992,,
169.2792,-43.9406,3.8,0.6,230,215,ZFT,Kamp,et,al.,1989,,
169.2835,-45.0992,90,5,230,837,ZFT,Tippett,&,Kamp,1993a,,
169.2995,-44.4371,133,12,230,620,ZFT,Tippett,&,Kamp,1993a,,
169.3067,-44.4299,122,7,230,574,ZFT,Tippett,&,Kamp,1993a,,
169.3106,-43.8175,4.5,0.4,230,1158,ZFT,"Batt,",G.,E.,et,"al,",1999
169.3137,-44.8562,88,4,230,1708,ZFT,Tippett,&,Kamp,1993a,,
169.3221,-43.8134,4.2,0.3,230,1110,ZFT,"Batt,",G.,E.,et,"al,",1999
169.3333,-43.9564,3.6,0.8,230,637,ZFT,Tippett,&,Kamp,1993a,,
169.34,-43.7714,95.4,7.7,230,81,ZFT,Kamp,et,al.,1992,,
169.3445,-44.1179,73.2,13.4,230,599,ZFT,Kamp,et,al.,1989,,
169.355,-43.9543,5.6,0.6,230,219,ZFT,Tippett,&,Kamp,1993a,,
169.3562,-43.9544,6.6,1.6,230,140,ZFT,Kamp,et,al.,1989,,
169.357,-43.7733,86,10.8,230,128,ZFT,Kamp,et,al.,1992,,
169.3624,-44.0335,7.4,0.7,230,524,ZFT,Tippett,&,Kamp,1993a,,
169.3707,-43.9762,7.4,1.4,230,492,ZFT,Batt,et,"al.,",2000,,
169.3848,-44.0471,25,2,230,887,ZFT,Tippett,&,Kamp,1993a,,
169.3859,-44.0808,112,15,230,402,ZFT,Tippett,&,Kamp,1993a,,
169.4072,-44.0895,99,4,230,320,ZFT,Tippett,&,Kamp,1993a,,
169.4226,-43.977,48.8,7.8,230,83,ZFT,Kamp,et,al.,1989,,
169.423,-43.9769,12.5,0.9,230,83,ZFT,Batt,et,"al.,",2000,,
169.4476,-44.8653,76,4,230,358,ZFT,Tippett,&,Kamp,1993a,,
169.4884,-44.69,75,5,230,680,ZFT,Tippett,&,Kamp,1993a,,
169.4911,-43.7346,1.9,0.5,230,254,ZFT,Tippett,&,Kamp,1993a,,
169.5263,-44.6264,73,6,230,1284,ZFT,Tippett,&,Kamp,1993a,,
169.5439,-43.822,3.1,1,230,457,ZFT,Tippett,&,Kamp,1993b,,
169.5828,-44.5887,129,7,230,745,ZFT,Tippett,&,Kamp,1993a,,
169.6723,-44.563,79,12,230,1088,ZFT,Tippett,&,Kamp,1993a,,
169.6776,-44.0587,173,22,230,432,ZFT,Tippett,&,Kamp,1993a,,
169.7277,-44.5203,116,19,230,2054,ZFT,Tippett,&,Kamp,1993a,,
169.7396,-44.0078,107,5,230,252,ZFT,Tippett,&,Kamp,1993a,,
169.8084,-44.0018,112,13,230,719,ZFT,Tippett,&,Kamp,1993a,,
169.8123,-44.0583,128,6,230,584,ZFT,Tippett,&,Kamp,1993a,,
169.8132,-44.2254,182,13,230,938,ZFT,Tippett,&,Kamp,1993a,,
169.8323,-43.5738,0.3,0.1,230,239,ZFT,Batt,et,"al.,",2000,,
169.8377,-44.0891,219,12,230,575,ZFT,Tippett,&,Kamp,1993a,,
169.9044,-43.6163,0.4,0.1,230,326,ZFT,Batt,et,"al.,",2000,,
169.9058,-44.4406,0.6,0.2,230,270,ZFT,Tippett,&,Kamp,1993a,,
169.9455,-43.6381,0.6,0.1,230,571,ZFT,Batt,et,"al.,",2000,,
169.9467,-43.6282,1,0.1,230,626,ZFT,Tippett,&,Kamp,1993a,,
169.9754,-44.458,227,18,230,651,ZFT,Tippett,&,Kamp,1993a,,
170.0034,-43.4964,0.7,0.1,230,1040,ZFT,Batt,et,"al.,",2000,,
170.0046,-43.4974,0.2,0.1,230,1088,ZFT,Batt,et,"al.,",2000,,
170.0091,-43.5047,0.1,0.1,230,1244,ZFT,Batt,et,"al.,",2000,,
170.0208,-43.6588,3.7,0.5,230,673,ZFT,Tippett,&,Kamp,1993a,,
170.0356,-43.4664,0.8,0.4,230,444,ZFT,Kamp,et,al.,1989,,
170.0651,-43.6528,3.1,1,230,535,ZFT,Tippett,&,Kamp,1993a,,
170.0803,-44.54,198,16,230,441,ZFT,Tippett,&,Kamp,1993a,,
170.0915,-43.7362,225.3,35.2,230,901,ZFT,Kamp,et,al.,1989,,
170.1001,-43.7059,161,10,230,838,ZFT,Tippett,&,Kamp,1993a,,
170.1002,-43.5067,1.5,0.4,230,1008,ZFT,Kamp,et,al.,1989,,
170.1013,-43.6573,85,4,230,393,ZFT,Tippett,&,Kamp,1993a,,
170.1046,-43.6582,139,6,230,649,ZFT,Tippett,&,Kamp,1993a,,
170.1054,-43.509,0.9,0.1,230,1186,ZFT,herman2009,,,,,
170.1092,-43.6591,150,6,230,450,ZFT,Tippett,&,Kamp,1993a,,
170.1113,-43.6632,185,10,230,806,ZFT,Tippett,&,Kamp,1993a,,
170.1152,-43.5128,1,0.1,230,1438,ZFT,herman2009,,,,,
170.1191,-43.5084,1.5,0.3,230,1494,ZFT,herman2009,,,,,
170.1221,-43.739,132,9,230,583,ZFT,Tippett,&,Kamp,1993a,,
170.123,-43.5983,135,12,230,740,ZFT,Tippett,&,Kamp,1993a,,
170.1363,-43.5116,1.8,0.2,230,1817,ZFT,herman2009,,,,,
170.1377,-43.6018,143,11,230,868,ZFT,Tippett,&,Kamp,1993a,,
170.1434,-43.6002,134,11,230,871,ZFT,Tippett,&,Kamp,1993a,,
170.1462,-43.5109,1.3,0.2,230,1812,ZFT,herman2009,,,,,
170.1645,-43.3835,204,22,230,10,ZFT,Seward,&,Nathan,1990,,
170.1803,-43.4632,1.3,0.4,230,854,ZFT,Kamp,et,al.,1989,,
170.1805,-43.4015,1.1,0.4,230,202,ZFT,Kamp,et,al.,1989,,
170.1835,-43.5325,4.9,0.5,230,2357,ZFT,herman2009,,,,,
170.2038,-43.389,0.2,0.1,230,312,ZFT,Batt,et,"al.,",2000,,
170.2062,-43.3899,0.2,0.1,230,380,ZFT,Batt,et,"al.,",2000,,
170.2911,-44.6379,222,20,230,460,ZFT,Tippett,&,Kamp,1993a,,
170.4068,-43.3181,0.1,0.1,230,405,ZFT,Batt,et,"al.,",2000,,
170.4151,-43.4114,2.3,0.2,230,127,ZFT,Tippett,&,Kamp,1993a,,
170.4191,-43.3481,1.6,0.1,230,675,ZFT,Batt,et,"al.,",2000,,
170.4213,-43.3818,2.2,0.3,230,731,ZFT,Tippett,&,Kamp,1993a,,
170.4378,-43.3441,0.9,0.2,230,1046,ZFT,Tippett,&,Kamp,1993a,,
170.4398,-43.4231,3.9,0.4,230,164,ZFT,Tippett,&,Kamp,1993a,,
170.4571,-43.9887,171,10,230,610,ZFT,Tippett,&,Kamp,1993a,,
170.5013,-43.5241,197,8,230,711,ZFT,Tippett,&,Kamp,1993a,,
170.5015,-43.5792,207,15,230,626,ZFT,Tippett,&,Kamp,1993a,,
170.5022,-43.5397,238,17,230,554,ZFT,Tippett,&,Kamp,1993a,,
170.5051,-43.5027,180,12,230,890,ZFT,Tippett,&,Kamp,1993a,,
170.5052,-43.6311,185,13,230,625,ZFT,Tippett,&,Kamp,1993a,,
170.5167,-43.4256,1.9,0.1,230,2267,ZFT,herman2007,,,,,
170.5167,-43.4141,1.6,0.1,230,1974,ZFT,herman2007,,,,,
170.5167,-43.3628,1.1,0.1,230,705,ZFT,herman2007,,,,,
170.5167,-43.3607,1.3,0.2,230,620,ZFT,herman2007,,,,,
170.5167,-43.3607,1.8,0.2,230,620,ZFT,herman2007,,,,,
170.5167,-43.355,2.2,0.1,230,412,ZFT,herman2007,,,,,
170.5167,-43.3331,1.5,0.1,230,710,ZFT,herman2007,,,,,
170.5171,-43.6658,186,18,230,314,ZFT,Tippett,&,Kamp,1993a,,
170.5417,-43.6907,201,10,230,876,ZFT,Tippett,&,Kamp,1993a,,
170.5823,-43.3715,33,2,230,594,ZFT,Batt,et,"al.,",2000,,
170.5957,-44.0919,161,14,230,814,ZFT,Tippett,&,Kamp,1993a,,
170.5965,-43.388,49,3,230,1432,ZFT,Batt,et,"al.,",2000,,
170.5971,-43.1693,1,0.1,230,380,ZFT,Kamp,et,al.,1992,,
170.5976,-43.1323,1,0.22,230,290,ZFT,White,&,Green,1986,,
170.5994,-43.1677,0.6,0.1,230,397,ZFT,Kamp,et,al.,1992,,
170.6001,-43.1159,0.5,0.2,230,157,ZFT,White,&,Green,1986,,
170.6331,-43.089,74.9,3.8,230,269,ZFT,Kamp,et,al.,1992,,
170.6331,-43.089,75.1,7.6,230,96,ZFT,White,&,Green,1986,,
170.6356,-43.1011,77.8,5.5,230,69,ZFT,ring2010,,,,,
170.6389,-43.0831,99.1,10.1,230,504,ZFT,ring2010,,,,,
170.64,-43.0833,121.9,12.1,230,598,ZFT,ring2010,,,,,
170.6544,-43.0842,125.9,16.3,230,1071,ZFT,ring2010,,,,,
170.6706,-43.0847,90.5,8.9,230,1016,ZFT,ring2010,,,,,
170.6758,-43.0886,57.6,7.1,230,997,ZFT,ring2010,,,,,
170.6839,-43.085,102.4,8.6,230,979,ZFT,ring2010,,,,,
170.6902,-43.4566,126,7,230,925,ZFT,Batt,et,"al.,",2000,,
170.7022,-43.0775,82.5,5.4,230,311,ZFT,ring2010,,,,,
170.7025,-43.0756,101.4,6.6,230,387,ZFT,ring2010,,,,,
170.7028,-43.4811,130,9,230,851,ZFT,Batt,et,"al.,",2000,,
170.7097,-43.0714,78.9,8.2,230,220,ZFT,Kamp,et,al.,1992,,
170.7097,-43.0714,79.1,16.4,230,295,ZFT,White,&,Green,1986,,
170.7099,-43.4912,180,10,230,871,ZFT,Batt,et,"al.,",2000,,
170.7107,-43.3714,0.7,0.2,230,2060,ZFT,Batt,et,"al.,",2000,,
170.7128,-43.0689,74.9,7.2,230,85,ZFT,ring2010,,,,,
170.7153,-44.0319,96,17,230,482,ZFT,Tippett,&,Kamp,1993a,,
170.7171,-43.1027,8,0.7,230,323,ZFT,Kamp,et,al.,1992,,
170.7171,-43.1027,8,1.4,230,173,ZFT,White,&,Green,1986,,
170.7171,-43.1011,9.7,0.8,230,290,ZFT,Kamp,et,al.,1992,,
170.7171,-43.1011,9.7,1,230,243,ZFT,White,&,Green,1986,,
170.7192,-43.1126,8.9,0.8,230,323,ZFT,White,&,Green,1986,,
170.7192,-43.1126,9.4,0.7,230,221,ZFT,Kamp,et,al.,1992,,
170.7192,-43.1126,9.5,1.6,230,1230,ZFT,White,&,Green,1986,,
170.7711,-43.378,165,8,230,850,ZFT,Tippett,&,Kamp,1993a,,
170.7845,-43.3929,150,14,230,308,ZFT,Tippett,&,Kamp,1993a,,
170.7978,-43.4127,130,10,230,473,ZFT,Tippett,&,Kamp,1993a,,
170.8036,-42.909,373.9,63.3,230,181,ZFT,Kamp,et,al.,1992,,
170.8067,-42.9313,418.9,46.9,230,400,ZFT,Kamp,et,al.,1992,,
170.8088,-42.9404,322.6,35.9,230,575,ZFT,Kamp,et,al.,1992,,
170.8188,-42.9495,415.8,46.6,230,728,ZFT,Kamp,et,al.,1992,,
170.8246,-43.4359,157,15,230,1019,ZFT,Tippett,&,Kamp,1993a,,
170.8504,-44.2969,158,11,230,818,ZFT,Tippett,&,Kamp,1993a,,
170.8532,-43.5085,165,16,230,853,ZFT,Tippett,&,Kamp,1993a,,
170.8651,-42.9119,179.2,11,230,178,ZFT,Kamp,et,al.,1992,,
170.8863,-43.9218,242,23,230,212,ZFT,Tippett,&,Kamp,1993a,,
170.888,-43.5326,144,9,230,967,ZFT,Tippett,&,Kamp,1993a,,
170.8975,-44.0544,192,23,230,704,ZFT,Tippett,&,Kamp,1993a,,
171.0032,-43.0047,1.3,0.2,230,661,ZFT,Tippett,&,Kamp,1993a,,
171.0411,-43.0337,1.2,0.3,230,1068,ZFT,Tippett,&,Kamp,1993a,,
171.0578,-43.0593,3.4,0.8,230,1208,ZFT,Tippett,&,Kamp,1993a,,
171.0688,-42.9276,8.7,0.9,230,159,ZFT,Kamp,et,al.,1992,,
171.0688,-42.9276,9.6,1.2,230,140,ZFT,White,&,Green,1986,,
171.0842,-44.126,150,9,230,1103,ZFT,Tippett,&,Kamp,1993a,,
171.1058,-42.9113,1.1,0.2,230,219,ZFT,Kamp,et,al.,1992,,
171.1058,-42.9113,1.3,0.22,230,159,ZFT,White,&,Green,1986,,
171.1061,-42.8809,57.3,5.8,230,0,ZFT,White,&,Green,1986,,
171.1081,-42.9138,0.7,0.1,230,306,ZFT,Kamp,et,al.,1992,,
171.1104,-42.8957,20.4,14.2,230,114,ZFT,White,&,Green,1986,,
171.1104,-42.8957,20.4,7.1,230,96,ZFT,Kamp,et,al.,1992,,
171.1114,-42.9146,0.7,0.2,230,341,ZFT,Kamp,et,al.,1992,,
171.1139,-42.8817,57.2,2.9,230,100,ZFT,Kamp,et,al.,1992,,
171.125,-42.899,16.3,11.4,230,114,ZFT,White,&,Green,1986,,
171.125,-42.899,16.3,5.7,230,112,ZFT,Kamp,et,al.,1992,,
171.1497,-42.8859,7.3,0.8,230,221,ZFT,White,&,Green,1986,,
171.1497,-42.8859,7.9,0.9,230,157,ZFT,Kamp,et,al.,1992,,
171.17,-42.8448,80,4.7,230,333,ZFT,Kamp,et,al.,1992,,
171.17,-42.8448,80.2,9.4,230,220,ZFT,White,&,Green,1986,,
171.2065,-43.6408,134,7,230,434,ZFT,Tippett,&,Kamp,1993a,,
